"shelf","page","goodreadsUserId","goodreadsBookId","title","author","isbn","userRating","averageRating","dateRead","dateAdded","shelves","category","bookUrl","reviewUrl","review","description","published"
"read","2","21161465","20839196","Sapiens: A Brief History of Humankind – The #1 New York Times Bestseller Exploring Evolution and Ancient Socieities","Yuval Noah Harari","0062316095","3","4.40","Tue, 2 Mar 2021 00:00:00 +0000","Tue, 02 Mar 2021 21:55:57 -0800","","neutral","https://www.goodreads.com/book/show/20839196","https://www.goodreads.com/review/show/3504786641?utm_medium=api&utm_source=rss","3.5 stars actually.<br /><br />Even though I was enthralled during the entire book, the whole thing was like a rollercoaster in the sense of having pronounced ups and downs. Some chapters were really good and offered a lot of interesting facts about humans (especially during the first half) but in others I was almost skim-reading through them because they were so long and not that engaging. <br /><br />I don't regret reading it at all, and probably I'll read the Homo Deus one, but I think I'll take a few months break between them. ","<b>From a renowned historian comes a groundbreaking narrative of humanity’s creation and evolution—a #1 international bestseller—that explores the ways in which biology and history have defined us and enhanced our understanding of what it means to be “human.”</b><br /><br />One hundred thousand years ago, at least six different species of humans inhabited Earth. Yet today there is only one—homo sapiens. What happened to the others? And what may happen to us?<br /><br />Most books about the history of humanity pursue either a historical or a biological approach, but Dr. Yuval Noah Harari breaks the mold with this highly original book that begins about 70,000 years ago with the appearance of modern cognition. From examining the role evolving humans have played in the global ecosystem to charting the rise of empires, <i>Sapiens</i> integrates history and science to reconsider accepted narratives, connect past developments with contemporary concerns, and examine specific events within the context of larger ideas.<br /><br />Dr. Harari also compels us to look ahead, because over the last few decades humans have begun to bend laws of natural selection that have governed life for the past four billion years. We are acquiring the ability to design not only the world around us, but also ourselves. Where is this leading us, and what do we want to become?<br /><br />Featuring 27 photographs, 6 maps, and 25 illustrations/diagrams, this provocative and insightful work is sure to spark debate and is essential reading for aficionados of Jared Diamond, James Gleick, Matt Ridley, Robert Wright, and Sharon Moalem.","2011"
"read","2","21161465","53341603","In a Holidaze","Christina Lauren","","3","3.81","Thu, 17 Dec 2020 00:00:00 +0000","Wed, 24 Feb 2021 23:00:18 -0800","","neutral","https://www.goodreads.com/book/show/53341603","https://www.goodreads.com/review/show/3501574390?utm_medium=api&utm_source=rss","3 stars for me.<br /><br />I was never really THAT invested throughout the book, but it definitely clicked a little bit in me.<br /><br />For a moment I thought it would be a bit more sci-fi than it ended up being and I actually think that the book suffers because of this. I know it was a silly romance from the start, and those parts were cute, but I think it could have been so much better if the authors embraced the time-loop even more into the story. <br /><br />Anyway, from the get-go you know if you're into these type of books or not, but even if you are... I don't think this one is one of the best out there.","SOON TO BE A NETFLIX FILM STARRING MADDIE ZIEGLER, ROB LOWE, GRAHAM PHILLIPS, AND ELIAS KACAVAS<br />THE INSTANT NEW YORK TIMES BESTSELLER<br /><br />“Pure, irresistible magic from start to finish.” —Emily Henry, #1 New York Times bestselling author<br /><br />One Christmas wish, two brothers, and a lifetime of hope are on the line for hapless Maelyn Jones in this quintessential holiday romantic comedy by Christina Lauren, the New York Times bestselling authors of The Paradise Problem.<br /><br />It's the most wonderful time of the year...but not for Maelyn Jones. She's living with her parents, hates her going-nowhere job, and has just made a romantic error of epic proportions. But perhaps worst of all, this is the last Christmas she will spend at her favorite place in the world: the snowy Utah cabin where her family has spent the holidays every year since she was born. Mae throws out a plea to the universe: Please. Show me what will make me happy.<br /><br />Everything goes black, but then she gasps awake on an airplane bound for Utah, where the same holiday begins all over again. With one hilarious disaster after another sending her back to the plane, Mae must break free of the time loop—and finally get her true love under the mistletoe.","2020"
"read","2","21161465","49127718","Anxious People","Fredrik Backman","198216963X","4","4.15","Mon, 11 Jan 2021 00:00:00 +0000","Mon, 11 Jan 2021 22:46:30 -0800","","enjoyed","https://www.goodreads.com/book/show/49127718","https://www.goodreads.com/review/show/3501563229?utm_medium=api&utm_source=rss","I was really torn between giving this book 3 or 4 stars.<br /><br />It started out very strong, then kind of fizzled in the middle but then I got to the last 100 pages and it just won me and I decided to give it 4. And even though sometimes I wasn't a fan of how it *is* written, and possibly that could be the dealbreaker with many people (or not), it's actually a very charming book. The story is funny and is always moving forward and peeling layer after layer of its plot, even at the detriment of its characters. And this is probably where I couldn't connect with it.<br /><br />Throughout the many reviews I've read about 'Anxious People', a very common thing I could notice was that people loved the characters... but I just don't see why. Okay... I do know why, but it takes almost 300 pages to really get to know them and for me it was a little too late. Actually, I couldn't even at the end really warm up to some of them like Jack or Jim. Everything and everyone was cartoonish for the first 200 pages, and then it suddenly flips and it all gets a bit philosophical and existentialist. It was good, and like I said, those last 100 pages were the ones that in the end convinced me to rate it with 4 stars, but overall it wasn't the life-changing experience I thought I'd had... it was a ""great"" one, which is not a bad thing at all. ","Looking at real estate isn't usually a life-or-death situation, but an apartment open house becomes just that when a failed bank robber bursts in and takes a group of strangers hostage. The captives include a recently retired couple who relentlessly hunt down fixer-uppers to avoid the painful truth that they can't fix up their own marriage. There's a wealthy banker who has been too busy making money to care about anyone else and a young couple who are about to have their first child but can't seem to agree on anything, from where they want to live to how they met in the first place. Add to the mix an eighty-seven-year-old woman who has lived long enough not to be afraid of someone waving a gun in her face, a flustered but still-ready-to-make-a-deal real estate agent, and a mystery man who has locked himself in the apartment's only bathroom, and you've got the worst group of hostages in the world.<br /><br />Each of them carries a lifetime of grievances, hurts, secrets, and passions that are ready to boil over. None of them is entirely who they appear to be. And all of them—the bank robber included—desperately crave some sort of rescue. As the authorities and the media surround the premises, these reluctant allies will reveal surprising truths about themselves and set in a motion a chain of events so unexpected that even they can hardly explain what happens next. <br /><br />Humorous, compassionate, and wise, <i>Anxious People</i> is an ingeniously constructed story about the enduring power of friendship, forgiveness, and hope—the things that save us, even in the most anxious of times.<br /><br />Includes short story - <i>The Last Round of Golf</i>","2019"
"read","2","21161465","51791252","The Vanishing Half","Brit Bennett","0525536299","5","4.10","Sun, 17 Jan 2021 00:00:00 +0000","Tue, 01 Mar 2022 20:00:15 -0800","favorites","enjoyed","https://www.goodreads.com/book/show/51791252","https://www.goodreads.com/review/show/3499031854?utm_medium=api&utm_source=rss","I can't believe how much I loved this book. I even read half of it in a single day, which is something.<br /><br />When I started it, I was a little skeptic because of all the praise it has, and also because for some unknown reason (probably because the Goodreads Winner symbol and I sometimes don't really get along) I thought I was getting into a 'Where the Crawdads Sing' or 'The Great Alone' scenario where all the hype ultimately led to disappointment (at least to me). <br /><br />This was not it, at all! Amazing story, amazing characters (I even ended up caring about supporting characters such as Loretta, Early or Blake), huge and awesome representation of POC, LGBTQ+, interracial couples and so much more that I don't even want to say so everyone can just surprise themselves when they read it. <br /><br />And even though it was an awesome read, I must confess I wasn't the biggest fan of the ending. I mean, I get why *that* moment was the end: it kind of came as full circle for some characters, but we are kept in the dark about what exactly happened to some of the others that were prominent throughout the book and I would've at least love to know what became of them after everything that happened. <br /><br />In short, just read the book, it IS worth the hype.","The Vignes sisters will always be identical. But after growing up together in a small, southern black community and running away at age sixteen, it's not just the shape of their daily lives that is different as adults, it's everything, including their racial identities. Many years later, one sister lives with her black daughter in the same southern town she once tried to escape. Across the country, the other secretly passes for white, and her white husband knows nothing of her past. Still, although separated by so many miles and just as many lies, the fates of the twins remain intertwined. What will happen when their own daughters' story lines intersect?<br /><br />Weaving together multiple strands and generations, from the Deep South to California, from the 1950s to the 1990s, The Vanishing Half is at once a riveting, emotional family story and a brilliant exploration of of race, gender, and identity, and the lasting influence of the past as it shapes a person's desires and expectations.","2020"
"read","2","21161465","54911607","The Guest List","Lucy Foley","0062868934","3","3.76","Wed, 30 Jun 2021 00:00:00 +0000","Wed, 30 Jun 2021 23:08:42 -0700","","neutral","https://www.goodreads.com/book/show/54911607","https://www.goodreads.com/review/show/3497495292?utm_medium=api&utm_source=rss","Okay, this is a hard one.<br /><br />Let me just start by saying that this book suffers from a tricky and misleading marketing campaign. Even though I decided not to really read anything about the plot beforehand because it was a 'mystery book', I do follow the Reese Witherspoon Book Club (where this one was picked for book of the month a little while back) and many bookstagram accounts, so I thought I was getting into an Agatha Christie type of scenario, and that's why my expectations coming into the book were different from what I got. <br /><br />That's not a bad thing, per se. Actually, I think that when you expect something from a book or any other media, and then it turns out to be something completely different, it can be a very positive sign because you can be surprised by what happens in it. <br /><br />However, this book still claims to be a mystery novel, and the only thing that a mystery novel *needs* to have is... well... a mystery. Something that you can't really find in here until the last 100 pages or so. And even then, calling it a mystery is a bit of a stretch, because you know exactly who won't be 'making it out alive' (not a spoiler, is on the back cover of the book) even if the author refuses to say it until the last couple of pages. <br /><br />However, what it lacks in mystery, it makes up for with good characters. A common thing in these type of books is that the characters may be flimsy characterized or just be clichés so the story can maintain this big 'anyone can be a killer' vibe. This is not the case in this book, and that's something positive. Even though I resisted for a bit to like some of these, when you have characters like Hannah or Olivia, you can't help but care about them. Not everyone works though (a bit of a spoiler from this point 'till the end of the paragraph), the whole usher gang was annoying (probably this was intended), Jules POV is, in the big scope of thing, mostly filler and Aoife chapters were useless too until the last part, but even then it was a bit too much of a coincidence for me to really feel that she serves a purpose as an important character in the plot... and that's another aspect I didn't liked about the book in general. Everything happens by coincidence.<br /><br />Everything is connected in a bow by the end, but the way the characters start to discover the truths are mere coincidences, and that is unacceptable in a mystery novel. Yes, sometimes you have to suspend your disbelief, but this was just too much, at least for me. Also, yes, everyone has a secret in this book, but some secrets were just too bland to really make an impact. Some others were great, they had meaningful consequences, they help the reader (me) to better understand the motivations behind certain characters, but when everything ends up being a huge coincidence, it just falls apart. <br /><br />In summary, it is a fun book, it's very easy to read and follow (huge props to Lucy Foley for this) even when you have a big cast of characters that you have to follow around a little island, but it lacked suspense, and a good mystery to really stand out from other thrillers.","The bride ‧ The plus one ‧ The best man ‧ The wedding planner ‧ The bridesmaid ‧ The body<br /><br />On an island off the coast of Ireland, guests gather to celebrate two people joining their lives together as one. The groom: handsome and charming, a rising television star. The bride: smart and ambitious, a magazine publisher. It’s a wedding for a magazine, or for a celebrity: the designer dress, the remote location, the luxe party favors, the boutique whiskey. The cell phone service may be spotty and the waves may be rough, but every detail has been expertly planned and will be expertly executed.<br /><br />But perfection is for plans, and people are all too human. As the champagne is popped and the festivities begin, resentments and petty jealousies begin to mingle with the reminiscences and well wishes. The groomsmen begin the drinking game from their school days. The bridesmaid not-so-accidentally ruins her dress. The bride’s oldest (male) friend gives an uncomfortably caring toast.<br /><br />And then someone turns up dead. Who didn’t wish the happy couple well? And perhaps more important, why?","2020"
"read","2","21161465","685374","Drums of Autumn (Outlander, #4)","Diana Gabaldon","044022425X","4","4.30","Thu, 29 Apr 2021 00:00:00 +0000","Wed, 12 Jan 2022 23:04:53 -0800","","enjoyed","https://www.goodreads.com/book/show/685374","https://www.goodreads.com/review/show/3477968309?utm_medium=api&utm_source=rss","This is the first Outlander book that I will not rate with 5 stars and that's because I just reached the point where you can tell that the author is just going along with the flow. And that's not a bad thing, but that means that the 1,070 pages that you're reading are not part of a plan... that bothers me, especially when some characters that you use to really like start acting all stupidly just for the sake of plot. Yes, I'm talking about Jamie in the last 250 pages. <br /><br />And also about Claire if we're being honest... I was really shocked when, in the chapter where Brianna finds out about the whole Roger mix-up, she was just standing there, watching. Claire used to be in the previous books (and even in the first 2/3 of this one) this opinionated woman that always has something to say and that stands up for what she thinks is right, and even if I didn't agreed with Jamie in this particular matter, it would have made more sense if Claire actually talked in defense of him or of Brianna. I found strange that even in her POV, she was silent about the whole thing: she just narrated what happened, but Gabaldon refused to give her an opinion on the matter for the rest of the book: Claire was relegated to being a secondary player in her own story. Because even if we now have different POV's scattered here and there, Claire is still the main character and the thread that connects everyone. She deserved better than the last third of this book that was solely dedicated to one silly plot. <br /><br />And talking about plot, there is not just ONE plot in this book, we have a million little subplots that put together ultimately became a novel, resulting in a lack of a real story to follow. Drums of Autumn is just a sequence of weird events that the Frasers go through, and that while still interesting, most of them also lead nowhere...<br /><br />Despite all these opinions, I still liked this book and the series as a whole. The characters are lovable, most of the subplots are entertaining (that is something good about these books: if you're not liking the current subplot or it bores you, just keep on reading for a couple more chapters and it will be over and replaced with another one that may catch your eye) and it's an adventure novel, of course it is exciting. Also, it's inevitable to care for everyone in here... even if Gabaldon doesn't have a clear picture of her story, she created a very compelling and amazing set of characters that most of the times can outweigh any flaw in the (lack of) plot. <br /><br />I just wish that the series had a climax to wait for, or that all these events were building up to something, and the fact that there is nothing of the sort waiting for me in the following books (at least that I know of) is disappointing... they are a literary soap opera that while really fun, could be so much better.","The magnificent saga continues....<br /><br />It began in Scotland, at an ancient stone circle. There, a doorway, open to a select few, leads into the past—or the grave. Claire Randall survived the extraordinary passage, not once but twice. Her first trip swept her into the arms of Jamie Fraser, an eighteenth-century Scot whose love for her became legend—a tale of tragic passion that ended with her return to the present to bear his child. Her second journey, two decades later, brought them together again in frontier America. But Claire had left someone behind in the twentieth century. Their daughter, Brianna....<br /><br />Now Brianna has made a disturbing discovery that sends her to the stone circle and a terrifying leap into the unknown. In search of her mother and the father she has never met, she is risking her own future to try to change history...and to save their lives. But as Brianna plunges into an uncharted wilderness, a heartbreaking encounter may strand her forever in the past...or root her in the place she should be, where her heart and soul belong....","1996"
"read","2","21161465","323627","Voyager (Outlander, #3)","Diana Gabaldon","0440217563","5","4.38","Sat, 12 Dec 2020 00:00:00 +0000","Wed, 24 Feb 2021 23:00:47 -0800","","enjoyed","https://www.goodreads.com/book/show/323627","https://www.goodreads.com/review/show/3477968292?utm_medium=api&utm_source=rss","Perhaps a 100 pages too long, especially on the whole ""voyage"" part around the 700-800 page mark, but I still love the characters and how everything is kind of connected... even though these connections may be a little forced at parts.<br /><br />If you loved books 1 and 2, you'll love this one.","From the author of the breathtaking bestsellers <b>Outlander</b> and <b>Dragonfly in Amber</b>, the extraordinary saga continues.<br /><br />Their passionate encounter happened long ago by whatever measurement Claire Randall took. Two decades before, she had traveled back in time and into the arms of a gallant eighteenth-century Scot named Jamie Fraser. Then she returned to her own century to bear his child, believing him dead in the tragic battle of Culloden. Yet his memory has never lessened its hold on her... and her body still cries out for him in her dreams.<br /><br />Then Claire discovers that Jamie survived. Torn between returning to him and staying with their daughter in her own era, Claire must choose her destiny. And as time and space come full circle, she must find the courage to face the passion and pain awaiting her...the deadly intrigues raging in a divided Scotland... and the daring voyage into the dark unknown that can reunite—or forever doom—her timeless love.","1993"
"read","2","21161465","1068825","Dragonfly in Amber (Outlander, #2)","Diana Gabaldon","0770428770","5","4.23","Fri, 25 Sep 2020 00:00:00 +0000","Wed, 25 Nov 2020 13:53:49 -0800","","enjoyed","https://www.goodreads.com/book/show/1068825","https://www.goodreads.com/review/show/3477968285?utm_medium=api&utm_source=rss","","From the author of <i>Outlander</i>... a magnificent epic that once again sweeps us back in time to the drama and passion of 18th-century Scotland...<br /><br />For twenty years Claire Randall has kept her secrets. But now she is returning with her grown daughter to Scotland's majestic mist-shrouded hills. Here Claire plans to reveal a truth as stunning as the events that gave it birth: about the mystery of an ancient circle of standing stones ...about a love that transcends the boundaries of time ...and about James Fraser, a Scottish warrior whose gallantry once drew a young Claire from the security of her century to the dangers of his ....<br /><br />Now a legacy of blood and desire will test her beautiful copper-haired daughter, Brianna, as Claire's spellbinding journey of self-discovery continues in the intrigue-ridden Paris court of Charles Stuart ...in a race to thwart a doomed Highlands uprising ...and in a desperate fight to save both the child and the man she loves....","1992"
"read","2","21161465","9328","The House of the Spirits","Isabel Allende","0553383809","4","4.27","","Mon, 03 Aug 2020 23:01:34 -0700","","enjoyed","https://www.goodreads.com/book/show/9328","https://www.goodreads.com/review/show/3477964272?utm_medium=api&utm_source=rss","","In one of the most important and beloved Latin American works of the twentieth century, Isabel Allende weaves a luminous tapestry of three generations of the Trueba family, revealing both triumphs and tragedies. Here is patriarch Esteban, whose wild desires and political machinations are tempered only by his love for his ethereal wife, Clara, a woman touched by an otherworldly hand. Their daughter, Blanca, whose forbidden love for a man Esteban has deemed unworthy infuriates her father, yet will produce his greatest joy: his granddaughter Alba, a beautiful, ambitious girl who will lead the family and their country into a revolutionary future.<br /><br />The House of the Spirits is an enthralling saga that spans decades and lives, twining the personal and the political into an epic novel of love, magic, and fate.","1982"
"read","2","21161465","2526530","Como agua para chocolate","Laura Esquivel","9706907483","5","4.21","Mon, 3 Aug 2020 00:00:00 +0000","Tue, 04 Aug 2020 23:15:56 -0700","","enjoyed","https://www.goodreads.com/book/show/2526530","https://www.goodreads.com/review/show/3474367005?utm_medium=api&utm_source=rss","","<i>Novela de entregas mensuales con recetas, amores y remedios caseros.</i><br /><br />Coahuila, en tiempos de la Revolución mexicana. En esta ciudad las costumbres son arraigadas y la casa de Tita no es la excepción. Las normas de la familia indicaban que la última hija debía dedicar su vida en atender a su madre, así que Tita debía entregarse completamente al servicio familiar y olvidar el amor, siendo que era la hija menor. La conjugación comienza a complicarse cuando Tita se enamora de un joven llamado Pedro Muzquiz, lo cual es inaceptable para las costumbres de la familia de Tita, integrada por su madre (Mamá Elena) y sus dos hermanas: Rosaura y Gertrudis. Pedro eventualmente pide en matrimonio a Tita, y Mamá Elena ofrece en matrimonio a Rosaura, hermana de Tita, para casarse con él y hacerle olvidar su obsesión por Tita. Pedro acepta escondiendo un ardid: casarse con Rosaura para estar cerca de Tita...","1989"
"read","2","21161465","58028296","The Song of Achilles","Madeline Miller","1408891387","3","4.21","Fri, 24 Dec 2021 00:00:00 +0000","Fri, 24 Dec 2021 14:45:51 -0800","","neutral","https://www.goodreads.com/book/show/58028296","https://www.goodreads.com/review/show/3464139017?utm_medium=api&utm_source=rss","Here comes an unpopular opinion: I don’t get why so many people loves this book. <br /><br />It starts quite good, the romance is cute, the story is kinda fun and the “adventure” seems promising. However, maybe the writing was a bit dry for my taste, or perhaps things just kept on happening without much fanfare that it eventually became boring. They just happened and our main character just went through them: there was no excitement in the narration. <br /><br />There was even a point when I stopped trying to remember who did what besides 2 or 3 characters who were more of a big deal, but other than that, in that department the book fell flat for me. <br /><br />Yes, the ending is tragic and the last 50 pages or so are engaging, but they come after so much tediousness that I don’t think they really elevate the book as a whole. ","Greece in the age of Heroes. Patroclus, an awkward young prince, has been exiled to the kingdom of Phthia. Here he is nobody, just another unwanted boy living in the shadow of King Peleus and his golden son, Achilles.<br /><br />Achilles, “best of all the Greeks,” is everything Patroclus is not—strong, beautiful, the child of a goddess—and by all rights their paths should never cross. Yet one day, Achilles takes the shamed prince under his wing and soon their tentative connection gives way to a steadfast friendship. As they grow into young men skilled in the arts of war and medicine, their bond blossoms into something far deeper—despite the displeasure of Achilles’ mother Thetis, a cruel sea goddess with a hatred of mortals.<br /><br />Fate is never far from the heels of Achilles. When word comes that Helen of Sparta has been kidnapped, the men of Greece are called upon to lay siege to Troy in her name. Seduced by the promise of a glorious destiny, Achilles joins their cause. Torn between love and fear for his friend, Patroclus follows Achilles into war, little knowing that the years that follow will test everything they have learned, everything they hold dear. And that, before he is ready, he will be forced to surrender his friend to the hands of Fate.<br /><br />Profoundly moving and breathtakingly original, this rendering of the epic Trojan War is a dazzling feat of the imagination, a devastating love story, and an almighty battle between gods and kings, peace and glory, immortal fame and the human heart.","2011"
"read","2","21161465","157993","The Little Prince","Antoine de Saint-Exupéry","0152023984","4","4.33","Fri, 13 Nov 2020 00:00:00 +0000","Fri, 13 Nov 2020 18:06:07 -0800","","enjoyed","https://www.goodreads.com/book/show/157993","https://www.goodreads.com/review/show/3447110173?utm_medium=api&utm_source=rss","","A pilot forced to land in the Sahara meets a little prince. The wise and enchanting stories the prince tells of his own planet with its three volcanoes and a haughty flower are unforgettable. A strange and wonderful parable for all ages, with super illustrations by the author.","1943"
"read","2","21161465","102868","A Study in Scarlet (Sherlock Holmes, #1)","Arthur Conan Doyle","1420925539","3","4.16","Fri, 24 Jul 2020 00:00:00 +0000","Fri, 24 Jul 2020 22:45:37 -0700","","neutral","https://www.goodreads.com/book/show/102868","https://www.goodreads.com/review/show/3447103092?utm_medium=api&utm_source=rss","","Our first meeting with Sherlock Holmes. And it's John Watson's too! They meet at the start of this novel, and the young doctor is astonished by Holmes' many idiosyncrasies including his talents on the violin.<br /><br />But it's not long before Sherlock Holmes, with Watson in tow, is working with Scotland Yard investigating the murder of two Americans whose deaths have some mysterious connection to sinister groups gathering power in both Britain and America.<br /><br />Here's where it all began - 'A Study in Scarlet.' Meet Sherlock Holmes, one of the world's leading consulting detectives - fictional of course!","1887"
"read","2","21161465","8921","The Hound of the Baskervilles (Sherlock Holmes, #5)","Arthur Conan Doyle","","3","4.16","Sun, 26 Jul 2020 00:00:00 +0000","Mon, 31 Aug 2020 15:42:25 -0700","","neutral","https://www.goodreads.com/book/show/8921","https://www.goodreads.com/review/show/3447103032?utm_medium=api&utm_source=rss","","In this, one of the most famous of Doyle's mysteries, the tale of an ancient curse and a savage ghostly hound comes frighteningly to life. The gray towers of Baskerville Hall and the wild open country of Dartmoor will haunt the reader as Holmes and Watson seek to unravel the many secrets of the misty English bogs.","1902"
"read","2","21161465","9596829","Lolita","Vladimir Nabokov","8433968270","4","3.91","Sat, 1 Aug 2020 00:00:00 +0000","Tue, 04 Aug 2020 23:16:27 -0700","","enjoyed","https://www.goodreads.com/book/show/9596829","https://www.goodreads.com/review/show/3447091556?utm_medium=api&utm_source=rss","","La historia de la obsesión de Humbert Humbert, un profesor cuarentón, por la doceañera Lolita es una extraordinaria novela de amor en la que intervienen dos componentes explosivos: la atracción «perversa» por las nínfulas y el incesto. Un itinerario a través de la locura y la muerte, que desemboca en una estilizadísima violencia, narrado, a la vez con autoironía y lirismo desenfrenado, por el propio Humbert Humbert. <i>Lolita</i> es también un retrato ácido y visionario de los Estados Unidos, de los horrores suburbanos y de la cultura del plástico y del motel. En resumen, una exhibición deslumbrante de talento y humor a cargo de un escritor que confesó que le hubiera encantado filmar los picnics de Lewis Carroll.<br /><br />«Ningún amante ha pensado en su amada con tanta ternura, ninguna mujer ha sido tan embelesadamente evocada, con tanta gracia y delicadeza, como Lolita» (Lionel Trilling)<br /><br />«La obra más satisfactoria –quizá la única satisfactoria– de la literatura erótica que haya leído… Mientras nuestro siglo entra en sus años finales, la última carcajada puede ser la mejor de todas: la Gran Novela Americana fue escrita por un ruso» (Alan Levy)<br /><br />«Entre las más sutiles y complejas creaciones literarias de nuestro tiempo. Lo cual no significa, por cierto, que no sea un libro provocador» (Mario Vargas Llosa)","1955"
"read","2","21161465","45874065","A Good Girl's Guide to Murder (A Good Girl's Guide to Murder, #1)","Holly  Jackson","1984896369","4","4.28","Tue, 17 May 2022 00:00:00 +0000","Mon, 23 May 2022 22:43:43 -0700","","enjoyed","https://www.goodreads.com/book/show/45874065","https://www.goodreads.com/review/show/3443138632?utm_medium=api&utm_source=rss","This review comes late, but I just didn't have the time, and then I started reading another book, so I forgot about it. Because of that, I'll keep this one short. <br /><br />I thought I was over YA mysteries. I used to love these when I was an actual teen, and then I started to feel like they were annoying and stereotypical. Last year I read the 'Truly Devious' trilogy (I haven't read the fourth one), and while I loved the first one, the sequels left a lot to desire.<br /><br />Given that, I came into this book with low expectations. And I was pleasantly surprised. It wasn't groundbreaking or anything like that, but the mystery was interesting, the twists were good, and I enjoyed Pip as the main character. Also, the romance was cute, non-intrusive to the overall plot and, finally, healthy. <br /><br />I don't have much more to add, but I'll be reading the second one. I hope it doesn't disappoints. ","<b>For readers of Kara Thomas and Karen McManus, an addictive, twisty crime thriller with shades of <i>Serial</i> and <i>Making a Murderer </i>about a closed local murder case that doesn't add up, and a girl who's determined to find the real killer--but not everyone wants her meddling in the past.</b><br /><br /><b>Everyone in Fairview knows the story.</b><br /><br />Pretty and popular high school senior Andie Bell was murdered by her boyfriend, Sal Singh, who then killed himself. It was all anyone could talk about. And five years later, Pip sees how the tragedy still haunts her town.<br /><br />But she can't shake the feeling that there was more to what happened that day. She knew Sal when she was a child, and he was always so kind to her. How could he possibly have been a killer?<br /><br />Now a senior herself, Pip decides to reexamine the closed case for her final project, at first just to cast doubt on the original investigation. But soon she discovers a trail of dark secrets that might actually prove Sal innocent . . . and the line between past and present begins to blur. Someone in Fairview doesn't want Pip digging around for answers, and now her own life might be in danger.<br /><br />This is the story of an investigation turned obsession, full of twists and turns and with an ending you'll never expect.","2019"
"read","2","21161465","10644930","11/22/63","Stephen  King","1451627289","5","4.34","Wed, 12 Feb 2025 00:00:00 +0000","Wed, 12 Feb 2025 19:17:58 -0800","","enjoyed","https://www.goodreads.com/book/show/10644930","https://www.goodreads.com/review/show/3441881404?utm_medium=api&utm_source=rss","","On November 22, 1963, three shots rang out in Dallas, President Kennedy died, and the world changed. What if you could change it back? Stephen King’s heart-stoppingly dramatic new novel is about a man who travels back in time to prevent the JFK assassination—a thousand page tour de force.<br /><br />Following his massively successful novel Under the Dome, King sweeps readers back in time to another moment—a real life moment—when everything went wrong: the JFK assassination. And he introduces readers to a character who has the power to change the course of history.<br /><br /><br />Jake Epping is a thirty-five-year-old high school English teacher in Lisbon Falls, Maine, who makes extra money teaching adults in the GED program. He receives an essay from one of the students—a gruesome, harrowing first person story about the night 50 years ago when Harry Dunning’s father came home and killed his mother, his sister, and his brother with a hammer. Harry escaped with a smashed leg, as evidenced by his crooked walk.<br /><br />Not much later, Jake’s friend Al, who runs the local diner, divulges a secret: his storeroom is a portal to 1958. He enlists Jake on an insane—and insanely possible—mission to try to prevent the Kennedy assassination. So begins Jake’s new life as George Amberson and his new world of Elvis and JFK, of big American cars and sock hops, of a troubled loner named Lee Harvey Oswald and a beautiful high school librarian named Sadie Dunhill, who becomes the love of Jake’s life—a life that transgresses all the normal rules of time.<br /><br />A tribute to a simpler era and a devastating exercise in escalating suspense, 11/22/63 is Stephen King at his epic best.","2011"
"read","2","21161465","179780","The Exorcist (The Exorcist, #1)","William Peter Blatty","","4","4.21","","Mon, 13 Jul 2020 22:46:42 -0700","","enjoyed","https://www.goodreads.com/book/show/179780","https://www.goodreads.com/review/show/3441876069?utm_medium=api&utm_source=rss","","Originally published in 1971, The Exorcist, one of the most controversial novels ever written, went on to become a literary phenomenon: It spent fifty-seven weeks on the New York Times bestseller list, seventeen consecutively at number one. Inspired by a true story of a child's demonic possession in the 1940s, William Peter Blatty created an iconic novel that focuses on Regan, the eleven-year-old daughter of a movie actress residing in Washington, D.C. A small group of overwhelmed yet determined individuals must rescue Regan from her unspeakable fate, and the drama that ensues is gripping and unfailingly terrifying. Two years after its publication, The Exorcist was, of course, turned into a wildly popular motion picture, garnering ten Academy Award nominations. On opening day of the film, lines of the novel's fans stretched around city blocks. In Chicago, frustrated moviegoers used a battering ram to gain entry through the double side doors of a theater. In Kansas City, police used tear gas to disperse an impatient crowd who tried to force their way into a cinema. The three major television networks carried footage of these events; CBS's Walter Cronkite devoted almost ten minutes to the story. The Exorcist was, and is, more than just a novel and a film: it is a literary landmark. Purposefully raw and profane, The Exorcist still has the extraordinary ability to disturb readers and cause them to forget that it is ""just a story."" Newly polished and added to by it author and published here in this beautiful fortieth anniversary edition, it remains an unforgettable reading experience and will continue to shock and frighten a new generation of readers.","1971"
